accession	ko_id	map_id
GCA_019117325.1	K01835	map00052
GCA_019117325.1	K01835	map00030
GCA_019117325.1	K01835	map00010
GCA_019117325.1	K01835	map00500
GCA_019117325.1	K01835	map00520
GCA_019117325.1	K01835	map01250
GCA_019117325.1	K01835	map00230
GCA_019117325.1	K01840	map00541
GCA_019117325.1	K01840	map00051
GCA_019117325.1	K01840	map00520
GCA_019117325.1	K01840	map01250
GCA_019117325.1	K11263	map00061
GCA_019117325.1	K11263	map00280
GCA_019117325.1	K11263	map01212
GCA_019117325.1	K11263	map00640
GCA_019117325.1	K11263	map00630
GCA_019117325.1	K11263	map00620
GCA_019117325.1	K11263	map01200
GCA_019117325.1	K08372	map02020
GCA_019117325.1	K02031	map02024
GCA_019117325.1	K02032	map02024
GCA_019117325.1	K07636	map02020
GCA_019117325.1	K07654	map02020
GCA_019117325.1	K02031	map02024
GCA_019117325.1	K02032	map02024
GCA_019117325.1	K05592	map03018
GCA_019117325.1	K11927	map03018
GCA_019117325.1	K02313	map04112
GCA_019117325.1	K02313	map02020
GCA_019117325.1	K00281	map00630
GCA_019117325.1	K00281	map00260
GCA_019117325.1	K00281	map01200
GCA_019117325.1	K00283	map00630
GCA_019117325.1	K00283	map00260
GCA_019117325.1	K00283	map01200
GCA_019117325.1	K01638	map00630
GCA_019117325.1	K01638	map00620
GCA_019117325.1	K01638	map01200
GCA_019117325.1	K02342	map03430
GCA_019117325.1	K02342	map03030
GCA_019117325.1	K02342	map03440
GCA_019117325.1	K18687	map00984
GCA_019117325.1	K01895	map00640
GCA_019117325.1	K01895	map00630
GCA_019117325.1	K01895	map00010
GCA_019117325.1	K01895	map00720
GCA_019117325.1	K01895	map00620
GCA_019117325.1	K01895	map00680
GCA_019117325.1	K01895	map01200
GCA_019117325.1	K01897	map04216
GCA_019117325.1	K01897	map00061
GCA_019117325.1	K01897	map04920
GCA_019117325.1	K01897	map00071
GCA_019117325.1	K01897	map03320
GCA_019117325.1	K01897	map04146
GCA_019117325.1	K01897	map01212
GCA_019117325.1	K01897	map04714
GCA_019117325.1	K01897	map02024
GCA_019117325.1	K02274	map00190
GCA_019117325.1	K01652	map00290
GCA_019117325.1	K01652	map00660
GCA_019117325.1	K01652	map00770
GCA_019117325.1	K01652	map01210
GCA_019117325.1	K01652	map00650
GCA_019117325.1	K01652	map01230
GCA_019117325.1	K21833	map00260
GCA_019117325.1	K01897	map04216
GCA_019117325.1	K01897	map00061
GCA_019117325.1	K01897	map04920
GCA_019117325.1	K01897	map00071
GCA_019117325.1	K01897	map03320
GCA_019117325.1	K01897	map04146
GCA_019117325.1	K01897	map01212
GCA_019117325.1	K01897	map04714
GCA_019117325.1	K01897	map02024
GCA_019117325.1	K01937	map00240
GCA_019117325.1	K01937	map01232
GCA_019117325.1	K01937	map01240
GCA_019117325.1	K00681	map00430
GCA_019117325.1	K00681	map00460
GCA_019117325.1	K00681	map00480
GCA_019117325.1	K03654	map03018
GCA_019117325.1	K03596	map05134
GCA_019117325.1	K03891	map00190
GCA_019117325.1	K01897	map04216
GCA_019117325.1	K01897	map00061
GCA_019117325.1	K01897	map04920
GCA_019117325.1	K01897	map00071
GCA_019117325.1	K01897	map03320
GCA_019117325.1	K01897	map04146
GCA_019117325.1	K01897	map01212
GCA_019117325.1	K01897	map04714
GCA_019117325.1	K01897	map02024
GCA_019117325.1	K01652	map00290
GCA_019117325.1	K01652	map00660
GCA_019117325.1	K01652	map00770
GCA_019117325.1	K01652	map01210
GCA_019117325.1	K01652	map00650
GCA_019117325.1	K01652	map01230
GCA_019117325.1	K01887	map00970
GCA_019117325.1	K01835	map00521
GCA_019117325.1	K01835	map00052
GCA_019117325.1	K01835	map00030
GCA_019117325.1	K01835	map00010
GCA_019117325.1	K01835	map00500
GCA_019117325.1	K01835	map00520
GCA_019117325.1	K01835	map01250
GCA_019117325.1	K01835	map00230
GCA_019117325.1	K04077	map04940
GCA_019117325.1	K04077	map04212
GCA_019117325.1	K04077	map05134
GCA_019117325.1	K04077	map03018
GCA_019117325.1	K04077	map05152
GCA_019117325.1	K04077	map05417
GCA_019117325.1	K02111	map00195
GCA_019117325.1	K02111	map00190
GCA_019117325.1	K02035	map02024
GCA_019117325.1	K02035	map02024
GCA_019117325.1	K02035	map02024
GCA_019117325.1	K01969	map00280
GCA_019117325.1	K01966	map00280
GCA_019117325.1	K01966	map00640
GCA_019117325.1	K01966	map00630
GCA_019117325.1	K01966	map01200
GCA_019117325.1	K01129	map01232
GCA_019117325.1	K01129	map00230
GCA_019117325.1	K00970	map03018
GCA_019117325.1	K03106	map03060
GCA_019117325.1	K03106	map03070
GCA_019117325.1	K03106	map02024
GCA_019117325.1	K01638	map00630
GCA_019117325.1	K01638	map00620
GCA_019117325.1	K01638	map01200
GCA_019117325.1	K03587	map00550
GCA_019117325.1	K03587	map01501
GCA_019117325.1	K01951	map00983
GCA_019117325.1	K01951	map01232
GCA_019117325.1	K01951	map00230
GCA_019117325.1	K01719	map00860
GCA_019117325.1	K01719	map01240
GCA_019117325.1	K13542	map00860
GCA_019117325.1	K13542	map01240
GCA_019117325.1	K01897	map04216
GCA_019117325.1	K01897	map00061
GCA_019117325.1	K01897	map04920
GCA_019117325.1	K01897	map00071
GCA_019117325.1	K01897	map03320
GCA_019117325.1	K01897	map04146
GCA_019117325.1	K01897	map01212
GCA_019117325.1	K01897	map04714
GCA_019117325.1	K01897	map02024
GCA_019117325.1	K00058	map00260
GCA_019117325.1	K00058	map00270
GCA_019117325.1	K00058	map00680
GCA_019117325.1	K00058	map01230
GCA_019117325.1	K00058	map01200
GCA_019117325.1	K13527	map03050
GCA_019117325.1	K00425	map00190
GCA_019117325.1	K00425	map02020
GCA_019117325.1	K01925	map00550
GCA_019117325.1	K01925	map00470
GCA_019117325.1	K11927	map03018
GCA_019117325.1	K00088	map00983
GCA_019117325.1	K00088	map01232
GCA_019117325.1	K00088	map00230
GCA_019117325.1	K00108	map00260
GCA_019117325.1	K17755	map00260
GCA_019117325.1	K01703	map00290
GCA_019117325.1	K01703	map00966
GCA_019117325.1	K01703	map00660
GCA_019117325.1	K01703	map01210
GCA_019117325.1	K01703	map01230
GCA_019117325.1	K01652	map00290
GCA_019117325.1	K01652	map00660
GCA_019117325.1	K01652	map00770
GCA_019117325.1	K01652	map01210
GCA_019117325.1	K01652	map00650
GCA_019117325.1	K01652	map01230
GCA_019117325.1	K00602	map01523
GCA_019117325.1	K00602	map00670
GCA_019117325.1	K00602	map00230
GCA_019117325.1	K03588	map04112
GCA_019117325.1	K01657	map00405
GCA_019117325.1	K01657	map00400
GCA_019117325.1	K01657	map02025
GCA_019117325.1	K01657	map01230
GCA_019117325.1	K01657	map02024
GCA_019117325.1	K02433	map00970
GCA_019117325.1	K01897	map04216
GCA_019117325.1	K01897	map00061
GCA_019117325.1	K01897	map04920
GCA_019117325.1	K01897	map00071
GCA_019117325.1	K01897	map03320
GCA_019117325.1	K01897	map04146
GCA_019117325.1	K01897	map01212
GCA_019117325.1	K01897	map04714
GCA_019117325.1	K01897	map02024
GCA_019117325.1	K01113	map00790
GCA_019117325.1	K01113	map01240
GCA_019117325.1	K01113	map02020
GCA_019117325.1	K01883	map00970
GCA_019117325.1	K01874	map00450
GCA_019117325.1	K01874	map00970
GCA_019117325.1	K15868	map00121
GCA_019117325.1	K01657	map00405
GCA_019117325.1	K01657	map00400
GCA_019117325.1	K01657	map02025
GCA_019117325.1	K01657	map01230
GCA_019117325.1	K01657	map02024
GCA_019117325.1	K01665	map00790
GCA_019117325.1	K01665	map01240
GCA_019117325.1	K03342	map00790
GCA_019117325.1	K03342	map01240
GCA_019117325.1	K13950	map00790
GCA_019117325.1	K13950	map01240
GCA_019117325.1	K01928	map00300
GCA_019117325.1	K01928	map00550
GCA_019117325.1	K07793	map02020
GCA_019117325.1	K00088	map00983
GCA_019117325.1	K00088	map01232
GCA_019117325.1	K00088	map00230
GCA_019117325.1	K04042	map00541
GCA_019117325.1	K04042	map00520
GCA_019117325.1	K04042	map01250
GCA_019117325.1	K00104	map00630
GCA_019117325.1	K01255	map00480
GCA_019117325.1	K12574	map03018
GCA_019117325.1	K01897	map04216
GCA_019117325.1	K01897	map00061
GCA_019117325.1	K01897	map04920
GCA_019117325.1	K01897	map00071
GCA_019117325.1	K01897	map03320
GCA_019117325.1	K01897	map04146
GCA_019117325.1	K01897	map01212
GCA_019117325.1	K01897	map04714
GCA_019117325.1	K01897	map02024
GCA_019117325.1	K04567	map00970
GCA_019117325.1	K00239	map00020
GCA_019117325.1	K00239	map05134
GCA_019117325.1	K00239	map00650
GCA_019117325.1	K00239	map00720
GCA_019117325.1	K00239	map00190
GCA_019117325.1	K00239	map01200
GCA_019117325.1	K00278	map00250
GCA_019117325.1	K00278	map00760
GCA_019117325.1	K00278	map01240
GCA_019117325.1	K00864	map03320
GCA_019117325.1	K00864	map04626
GCA_019117325.1	K00864	map00561
GCA_019117325.1	K00697	map00500
GCA_019117325.1	K16055	map00500
GCA_019117325.1	K18118	map00020
GCA_019117325.1	K18118	map00650
GCA_019117325.1	K18118	map00620
GCA_019117325.1	K18118	map01200
GCA_019117325.1	K01962	map00061
GCA_019117325.1	K01962	map01212
GCA_019117325.1	K01962	map00640
GCA_019117325.1	K01962	map00720
GCA_019117325.1	K01962	map00620
GCA_019117325.1	K01962	map01200
GCA_019117325.1	K01963	map00061
GCA_019117325.1	K01963	map01212
GCA_019117325.1	K01963	map00640
GCA_019117325.1	K01963	map00720
GCA_019117325.1	K01963	map00620
GCA_019117325.1	K01963	map01200
GCA_019117325.1	K00138	map00010
GCA_019117325.1	K00138	map00620
GCA_019117325.1	K18370	map00650
GCA_019117325.1	K01720	map00640
GCA_019117325.1	K06131	map00564
GCA_019117325.1	K01426	map00643
GCA_019117325.1	K01426	map00360
GCA_019117325.1	K01426	map00380
GCA_019117325.1	K01426	map00627
GCA_019117325.1	K01426	map00330
GCA_019117325.1	K11754	map00790
GCA_019117325.1	K11754	map01240
GCA_019117325.1	K14519	map00930
GCA_019117325.1	K14519	map01220
GCA_019117325.1	K02434	map00970
GCA_019117325.1	K00627	map00020
GCA_019117325.1	K00627	map00010
GCA_019117325.1	K00627	map00620
GCA_019117325.1	K00627	map01200
GCA_019117325.1	K00116	map00020
GCA_019117325.1	K00116	map00620
GCA_019117325.1	K00116	map01200
GCA_019117325.1	K03781	map04016
GCA_019117325.1	K03781	map04212
GCA_019117325.1	K03781	map04213
GCA_019117325.1	K03781	map04211
GCA_019117325.1	K03781	map04146
GCA_019117325.1	K03781	map00380
GCA_019117325.1	K03781	map04011
GCA_019117325.1	K03781	map04068
GCA_019117325.1	K03781	map00630
GCA_019117325.1	K03781	map05208
GCA_019117325.1	K03781	map05014
GCA_019117325.1	K03781	map01200
GCA_019117325.1	K03781	map05022
GCA_019117325.1	K01426	map00643
GCA_019117325.1	K01426	map00360
GCA_019117325.1	K01426	map00380
GCA_019117325.1	K01426	map00627
GCA_019117325.1	K01426	map00330
GCA_019117325.1	K02433	map00970
GCA_019117325.1	K00116	map00020
GCA_019117325.1	K00116	map00620
GCA_019117325.1	K00116	map01200
GCA_019117325.1	K01768	map04213
GCA_019117325.1	K01768	map02025
GCA_019117325.1	K01768	map04113
GCA_019117325.1	K01768	map00230
GCA_019117325.1	K00130	map00260
GCA_019117325.1	K03400	map02024
GCA_019117325.1	K03400	map02020
GCA_019117325.1	K00128	map00981
GCA_019117325.1	K00128	map00625
GCA_019117325.1	K00128	map00770
GCA_019117325.1	K00128	map00410
GCA_019117325.1	K00128	map00340
GCA_019117325.1	K00128	map00071
GCA_019117325.1	K00128	map00053
GCA_019117325.1	K00128	map00280
GCA_019117325.1	K00128	map00380
GCA_019117325.1	K00128	map00561
GCA_019117325.1	K00128	map00310
GCA_019117325.1	K00128	map04936
GCA_019117325.1	K00128	map00010
GCA_019117325.1	K00128	map00330
GCA_019117325.1	K00128	map00620
GCA_019117325.1	K00128	map01240
GCA_019117325.1	K00130	map00260
GCA_019117325.1	K01929	map01502
GCA_019117325.1	K01929	map00300
GCA_019117325.1	K01929	map00550
GCA_019117325.1	K00266	map00910
GCA_019117325.1	K00266	map00250
GCA_019117325.1	K00266	map01230
GCA_019117325.1	K00135	map00250
GCA_019117325.1	K00135	map00350
GCA_019117325.1	K00135	map00760
GCA_019117325.1	K00135	map00310
GCA_019117325.1	K00135	map00650
GCA_019117325.1	K01755	map00220
GCA_019117325.1	K01755	map00250
GCA_019117325.1	K01755	map01230
GCA_019117325.1	K02112	map00195
GCA_019117325.1	K02112	map00190
GCA_019117325.1	K07259	map00550
GCA_019117325.1	K01840	map00541
GCA_019117325.1	K01840	map00051
GCA_019117325.1	K01840	map00520
GCA_019117325.1	K01840	map01250
GCA_019117325.1	K03405	map00860
GCA_019117325.1	K08372	map02020
GCA_019117325.1	K01069	map00620
GCA_019117325.1	K15372	map00430
GCA_019117325.1	K15372	map00410
GCA_019117325.1	K07192	map04910
GCA_019117325.1	K01756	map00250
GCA_019117325.1	K01756	map01232
GCA_019117325.1	K01756	map00230
GCA_019117325.1	K01756	map01240
GCA_019117325.1	K01876	map00970
GCA_019117325.1	K01586	map00300
GCA_019117325.1	K01586	map00470
GCA_019117325.1	K01586	map01230
GCA_019117325.1	K01915	map00220
GCA_019117325.1	K01915	map00910
GCA_019117325.1	K01915	map04727
GCA_019117325.1	K01915	map00250
GCA_019117325.1	K01915	map04724
GCA_019117325.1	K01915	map04217
GCA_019117325.1	K01915	map00630
GCA_019117325.1	K01915	map01230
GCA_019117325.1	K01915	map02020
GCA_019117325.1	K00130	map00260
GCA_019117325.1	K02858	map00740
GCA_019117325.1	K02858	map01240
GCA_019117325.1	K14652	map00740
GCA_019117325.1	K14652	map00790
GCA_019117325.1	K14652	map01240
GCA_019117325.1	K00382	map00020
GCA_019117325.1	K00382	map00280
GCA_019117325.1	K00382	map00380
GCA_019117325.1	K00382	map00640
GCA_019117325.1	K00382	map00310
GCA_019117325.1	K00382	map00630
GCA_019117325.1	K00382	map00010
GCA_019117325.1	K00382	map00260
GCA_019117325.1	K00382	map00620
GCA_019117325.1	K00382	map01200
GCA_019117325.1	K00382	map01240
GCA_019117325.1	K04043	map04212
GCA_019117325.1	K04043	map03018
GCA_019117325.1	K04043	map05152
GCA_019117325.1	K01752	map00260
GCA_019117325.1	K01752	map00270
GCA_019117325.1	K01752	map01230
GCA_019117325.1	K01752	map01200
GCA_019117325.1	K01626	map00400
GCA_019117325.1	K01626	map01230
GCA_019117325.1	K01626	map02024
GCA_019117325.1	K16019	map01051
GCA_019117325.1	K11749	map04112
GCA_019117325.1	K01679	map05211
GCA_019117325.1	K01679	map00020
GCA_019117325.1	K01679	map00720
GCA_019117325.1	K01679	map04934
GCA_019117325.1	K01679	map00620
GCA_019117325.1	K01679	map01200
GCA_019117325.1	K01679	map05200
GCA_019117325.1	K00658	map00020
GCA_019117325.1	K00658	map00380
GCA_019117325.1	K00658	map00310
GCA_019117325.1	K00658	map01200
GCA_019117325.1	K01426	map00643
GCA_019117325.1	K01426	map00360
GCA_019117325.1	K01426	map00380
GCA_019117325.1	K01426	map00627
GCA_019117325.1	K01426	map00330
GCA_019117325.1	K02433	map00970
GCA_019117325.1	K00382	map00020
GCA_019117325.1	K00382	map00280
GCA_019117325.1	K00382	map00380
GCA_019117325.1	K00382	map00640
GCA_019117325.1	K00382	map00310
GCA_019117325.1	K00382	map00630
GCA_019117325.1	K00382	map00010
GCA_019117325.1	K00382	map00260
GCA_019117325.1	K00382	map00620
GCA_019117325.1	K00382	map01200
GCA_019117325.1	K00382	map01240
GCA_019117325.1	K01907	map00280
GCA_019117325.1	K01907	map00650
GCA_019117325.1	K00231	map00860
GCA_019117325.1	K00231	map01240
GCA_019117325.1	K02552	map01053
GCA_019117325.1	K02552	map00130
GCA_019117325.1	K02552	map01240
GCA_019117325.1	K00600	map01523
GCA_019117325.1	K00600	map00460
GCA_019117325.1	K00600	map00670
GCA_019117325.1	K00600	map00630
GCA_019117325.1	K00600	map00260
GCA_019117325.1	K00600	map00680
GCA_019117325.1	K00600	map01230
GCA_019117325.1	K00600	map01200
GCA_019117325.1	K00600	map01240
GCA_019117325.1	K01880	map00970
GCA_019117325.1	K07768	map02020
GCA_019117325.1	K03885	map00190
GCA_019117325.1	K17686	map04978
GCA_019117325.1	K17686	map01524
GCA_019117325.1	K17686	map04016
GCA_019117325.1	K03750	map00790
GCA_019117325.1	K03750	map01240
GCA_019117325.1	K00013	map00340
GCA_019117325.1	K00013	map01230
GCA_019117325.1	K03431	map00520
GCA_019117325.1	K03431	map01250
GCA_019117325.1	K07250	map00410
GCA_019117325.1	K07250	map00280
GCA_019117325.1	K07250	map00250
GCA_019117325.1	K07250	map00640
GCA_019117325.1	K07250	map00310
GCA_019117325.1	K07250	map00650
GCA_019117325.1	K02031	map02024
GCA_019117325.1	K02032	map02024
GCA_019117325.1	K15372	map00430
GCA_019117325.1	K15372	map00410
GCA_019117325.1	K00059	map00333
GCA_019117325.1	K00059	map00780
GCA_019117325.1	K00059	map00061
GCA_019117325.1	K00059	map01212
GCA_019117325.1	K00059	map01240
GCA_019117325.1	K01438	map00220
GCA_019117325.1	K01438	map01210
GCA_019117325.1	K01438	map01230
GCA_019117325.1	K01892	map00970
GCA_019117325.1	K01915	map00220
GCA_019117325.1	K01915	map00910
GCA_019117325.1	K01915	map04727
GCA_019117325.1	K01915	map00250
GCA_019117325.1	K01915	map04724
GCA_019117325.1	K01915	map04217
GCA_019117325.1	K01915	map00630
GCA_019117325.1	K01915	map01230
GCA_019117325.1	K01915	map02020
GCA_019117325.1	K06016	map00240
GCA_019117325.1	K01897	map04216
GCA_019117325.1	K01897	map00061
GCA_019117325.1	K01897	map04920
GCA_019117325.1	K01897	map00071
GCA_019117325.1	K01897	map03320
GCA_019117325.1	K01897	map04146
GCA_019117325.1	K01897	map01212
GCA_019117325.1	K01897	map04714
GCA_019117325.1	K01897	map02024
GCA_019117325.1	K01740	map00270
GCA_019117325.1	K00262	map00220
GCA_019117325.1	K00262	map00910
GCA_019117325.1	K00262	map00250
GCA_019117325.1	K06046	map02024
GCA_019117325.1	K06046	map02020
GCA_019117325.1	K00763	map00760
GCA_019117325.1	K00763	map01240
GCA_019117325.1	K01845	map00860
GCA_019117325.1	K01845	map01240
GCA_019117325.1	K00790	map00550
GCA_019117325.1	K00790	map00520
GCA_019117325.1	K00790	map01250
GCA_019117325.1	K02106	map02020
GCA_019117325.1	K01938	map00670
GCA_019117325.1	K01938	map00720
GCA_019117325.1	K01938	map01200
GCA_019117325.1	K01938	map01240
GCA_019117325.1	K07792	map02020
GCA_019117325.1	K03601	map03430
GCA_019117325.1	K01775	map01502
GCA_019117325.1	K01775	map00470
GCA_019117325.1	K20035	map00920
GCA_019117325.1	K01389	map04614
GCA_019117325.1	K01389	map04974
GCA_019117325.1	K01389	map04640
GCA_019117325.1	K01389	map05010
GCA_019117325.1	K03750	map00790
GCA_019117325.1	K03750	map01240
GCA_019117325.1	K00262	map00220
GCA_019117325.1	K00262	map00910
GCA_019117325.1	K00262	map00250
GCA_019117325.1	K00626	map04975
