accession	ko_id	map_id
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K05366	map00550
GCF_014196745.1	K05366	map01501
GCF_014196745.1	K00249	map00071
GCF_014196745.1	K00249	map03320
GCF_014196745.1	K00249	map00280
GCF_014196745.1	K00249	map01212
GCF_014196745.1	K00249	map04936
GCF_014196745.1	K06446	map00930
GCF_014196745.1	K01971	map03450
GCF_014196745.1	K00362	map00910
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K00117	map00030
GCF_014196745.1	K00117	map00030
GCF_014196745.1	K05358	map00400
GCF_014196745.1	K01890	map00970
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K13587	map04112
GCF_014196745.1	K13587	map02020
GCF_014196745.1	K01338	map04112
GCF_014196745.1	K00962	map03018
GCF_014196745.1	K15923	map00511
GCF_014196745.1	K01130	map00600
GCF_014196745.1	K05366	map00550
GCF_014196745.1	K05366	map01501
GCF_014196745.1	K01179	map00500
GCF_014196745.1	K01179	map02020
GCF_014196745.1	K01183	map00520
GCF_014196745.1	K12373	map00604
GCF_014196745.1	K12373	map00531
GCF_014196745.1	K12373	map00603
GCF_014196745.1	K12373	map00511
GCF_014196745.1	K12373	map00600
GCF_014196745.1	K12373	map00513
GCF_014196745.1	K12373	map04142
GCF_014196745.1	K12373	map00520
GCF_014196745.1	K03407	map02030
GCF_014196745.1	K03407	map02020
GCF_014196745.1	K00549	map00450
GCF_014196745.1	K00549	map00270
GCF_014196745.1	K00549	map01230
GCF_014196745.1	K03657	map03430
GCF_014196745.1	K03657	map03420
GCF_014196745.1	K13525	map05134
GCF_014196745.1	K13525	map04141
GCF_014196745.1	K13525	map05014
GCF_014196745.1	K13525	map05022
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K08484	map02060
GCF_014196745.1	K13598	map02020
GCF_014196745.1	K00029	map00710
GCF_014196745.1	K00029	map03320
GCF_014196745.1	K00029	map00620
GCF_014196745.1	K00029	map01200
GCF_014196745.1	K05367	map00550
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K12573	map03018
GCF_014196745.1	K01838	map00500
GCF_014196745.1	K05342	map00500
GCF_014196745.1	K16554	map05111
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K01278	map04974
GCF_014196745.1	K01952	map00230
GCF_014196745.1	K03407	map02030
GCF_014196745.1	K03407	map02020
GCF_014196745.1	K03782	map00940
GCF_014196745.1	K03782	map00983
GCF_014196745.1	K03782	map00360
GCF_014196745.1	K03782	map00380
GCF_014196745.1	K03702	map03420
GCF_014196745.1	K11177	map01232
GCF_014196745.1	K11177	map00230
GCF_014196745.1	K16554	map05111
GCF_014196745.1	K04066	map03440
GCF_014196745.1	K05366	map00550
GCF_014196745.1	K05366	map01501
GCF_014196745.1	K11004	map03070
GCF_014196745.1	K11004	map05133
GCF_014196745.1	K00937	map03018
GCF_014196745.1	K00937	map00190
GCF_014196745.1	K01847	map00280
GCF_014196745.1	K01847	map00640
GCF_014196745.1	K01847	map00630
GCF_014196745.1	K01847	map00720
GCF_014196745.1	K01847	map01200
GCF_014196745.1	K01322	map04614
GCF_014196745.1	K01972	map03410
GCF_014196745.1	K01972	map03430
GCF_014196745.1	K01972	map03420
GCF_014196745.1	K01972	map03030
GCF_014196745.1	K05349	map00946
GCF_014196745.1	K05349	map00460
GCF_014196745.1	K05349	map00999
GCF_014196745.1	K05349	map00500
GCF_014196745.1	K03205	map03070
GCF_014196745.1	K01354	map05143
GCF_014196745.1	K01354	map05142
GCF_014196745.1	K00951	map00230
GCF_014196745.1	K01139	map00230
GCF_014196745.1	K00022	map00930
GCF_014196745.1	K00022	map00062
GCF_014196745.1	K00022	map00907
GCF_014196745.1	K00022	map00071
GCF_014196745.1	K00022	map00280
GCF_014196745.1	K00022	map00380
GCF_014196745.1	K00022	map01212
GCF_014196745.1	K00022	map00310
GCF_014196745.1	K00022	map00650
GCF_014196745.1	K07514	map00930
GCF_014196745.1	K07514	map00410
GCF_014196745.1	K07514	map00071
GCF_014196745.1	K07514	map03320
GCF_014196745.1	K07514	map00280
GCF_014196745.1	K07514	map04146
GCF_014196745.1	K07514	map00380
GCF_014196745.1	K07514	map01212
GCF_014196745.1	K07514	map00627
GCF_014196745.1	K07514	map00640
GCF_014196745.1	K07514	map00310
GCF_014196745.1	K07514	map00650
GCF_014196745.1	K01187	map00052
GCF_014196745.1	K01187	map00500
GCF_014196745.1	K02400	map02040
GCF_014196745.1	K02400	map02040
GCF_014196745.1	K02396	map02040
GCF_014196745.1	K00341	map00190
GCF_014196745.1	K12308	map00052
GCF_014196745.1	K12308	map00052
GCF_014196745.1	K01638	map00630
GCF_014196745.1	K01638	map00620
GCF_014196745.1	K01638	map01200
GCF_014196745.1	K03781	map04016
GCF_014196745.1	K03781	map04212
GCF_014196745.1	K03781	map04213
GCF_014196745.1	K03781	map04211
GCF_014196745.1	K03781	map04146
GCF_014196745.1	K03781	map00380
GCF_014196745.1	K03781	map04011
GCF_014196745.1	K03781	map04068
GCF_014196745.1	K03781	map00630
GCF_014196745.1	K03781	map05208
GCF_014196745.1	K03781	map05014
GCF_014196745.1	K03781	map01200
GCF_014196745.1	K03781	map05022
GCF_014196745.1	K02453	map03070
GCF_014196745.1	K02453	map05111
GCF_014196745.1	K03655	map03440
GCF_014196745.1	K02453	map03070
GCF_014196745.1	K02453	map05111
GCF_014196745.1	K01950	map00760
GCF_014196745.1	K01950	map01240
GCF_014196745.1	K01187	map00052
GCF_014196745.1	K01187	map00500
GCF_014196745.1	K01879	map00970
GCF_014196745.1	K05515	map00550
GCF_014196745.1	K05515	map01501
GCF_014196745.1	K03086	map02040
GCF_014196745.1	K07516	map00071
GCF_014196745.1	K07516	map01212
GCF_014196745.1	K07516	map00362
GCF_014196745.1	K07516	map00650
GCF_014196745.1	K07516	map01200
GCF_014196745.1	K00336	map00190
GCF_014196745.1	K01965	map00280
GCF_014196745.1	K01965	map00640
GCF_014196745.1	K01965	map00630
GCF_014196745.1	K01965	map01200
GCF_014196745.1	K01547	map02020
GCF_014196745.1	K02298	map00190
GCF_014196745.1	K01868	map00970
GCF_014196745.1	K14986	map02020
GCF_014196745.1	K11904	map03070
GCF_014196745.1	K00615	map01051
GCF_014196745.1	K00615	map00710
GCF_014196745.1	K00615	map00030
GCF_014196745.1	K00615	map01230
GCF_014196745.1	K00615	map01200
GCF_014196745.1	K01197	map00531
GCF_014196745.1	K01197	map04142
GCF_014196745.1	K03407	map02030
GCF_014196745.1	K03407	map02020
GCF_014196745.1	K01895	map00640
GCF_014196745.1	K01895	map00630
GCF_014196745.1	K01895	map00010
GCF_014196745.1	K01895	map00720
GCF_014196745.1	K01895	map00620
GCF_014196745.1	K01895	map00680
GCF_014196745.1	K01895	map01200
GCF_014196745.1	K01187	map00052
GCF_014196745.1	K01187	map00500
GCF_014196745.1	K01187	map00052
GCF_014196745.1	K01187	map00500
GCF_014196745.1	K01968	map00280
GCF_014196745.1	K00174	map00020
GCF_014196745.1	K00174	map00010
GCF_014196745.1	K00174	map00650
GCF_014196745.1	K00174	map00720
GCF_014196745.1	K00174	map00620
GCF_014196745.1	K00174	map01200
GCF_014196745.1	K14986	map02020
GCF_014196745.1	K00525	map00240
GCF_014196745.1	K00525	map01232
GCF_014196745.1	K00525	map00230
GCF_014196745.1	K01662	map00730
GCF_014196745.1	K01662	map00900
GCF_014196745.1	K03703	map03420
GCF_014196745.1	K01206	map00511
GCF_014196745.1	K01206	map04142
GCF_014196745.1	K00955	map00261
GCF_014196745.1	K00955	map00450
GCF_014196745.1	K00955	map00920
GCF_014196745.1	K00955	map00230
GCF_014196745.1	K00956	map00261
GCF_014196745.1	K00956	map00450
GCF_014196745.1	K00956	map00920
GCF_014196745.1	K00956	map00230
GCF_014196745.1	K00274	map00982
GCF_014196745.1	K00274	map05030
GCF_014196745.1	K00274	map05031
GCF_014196745.1	K00274	map00340
GCF_014196745.1	K00274	map00950
GCF_014196745.1	K00274	map00360
GCF_014196745.1	K00274	map00380
GCF_014196745.1	K00274	map00350
GCF_014196745.1	K00274	map04728
GCF_014196745.1	K00274	map04726
GCF_014196745.1	K00274	map05034
GCF_014196745.1	K00274	map00330
GCF_014196745.1	K00274	map00260
GCF_014196745.1	K00274	map05012
GCF_014196745.1	K04043	map04212
GCF_014196745.1	K04043	map03018
GCF_014196745.1	K04043	map05152
GCF_014196745.1	K01953	map00250
GCF_014196745.1	K01953	map01230
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K02316	map03030
GCF_014196745.1	K14986	map02020
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K03147	map00730
GCF_014196745.1	K03147	map01240
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K01876	map00970
GCF_014196745.1	K01283	map04614
GCF_014196745.1	K01283	map04924
GCF_014196745.1	K01283	map05410
GCF_014196745.1	K01283	map05142
GCF_014196745.1	K01283	map05415
GCF_014196745.1	K01283	map05171
GCF_014196745.1	K09883	map00860
GCF_014196745.1	K09883	map01240
GCF_014196745.1	K01690	map00030
GCF_014196745.1	K01690	map01200
GCF_014196745.1	K00820	map00250
GCF_014196745.1	K00820	map04931
GCF_014196745.1	K00820	map00520
GCF_014196745.1	K00820	map05415
GCF_014196745.1	K00820	map01250
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K01665	map00790
GCF_014196745.1	K01665	map01240
GCF_014196745.1	K03342	map00790
GCF_014196745.1	K03342	map01240
GCF_014196745.1	K22186	map00040
GCF_014196745.1	K03572	map03430
GCF_014196745.1	K00239	map00020
GCF_014196745.1	K00239	map05134
GCF_014196745.1	K00239	map00650
GCF_014196745.1	K00239	map00720
GCF_014196745.1	K00239	map00190
GCF_014196745.1	K00239	map01200
GCF_014196745.1	K01687	map00290
GCF_014196745.1	K01687	map00770
GCF_014196745.1	K01687	map01210
GCF_014196745.1	K01687	map01230
GCF_014196745.1	K03596	map05134
GCF_014196745.1	K10125	map02020
GCF_014196745.1	K01897	map04216
GCF_014196745.1	K01897	map00061
GCF_014196745.1	K01897	map04920
GCF_014196745.1	K01897	map00071
GCF_014196745.1	K01897	map03320
GCF_014196745.1	K01897	map04146
GCF_014196745.1	K01897	map01212
GCF_014196745.1	K01897	map04714
GCF_014196745.1	K01897	map02024
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K22186	map00040
GCF_014196745.1	K03654	map03018
GCF_014196745.1	K08218	map01501
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K07462	map03410
GCF_014196745.1	K07462	map03430
GCF_014196745.1	K07462	map03440
GCF_014196745.1	K01130	map00600
GCF_014196745.1	K01652	map00290
GCF_014196745.1	K01652	map00660
GCF_014196745.1	K01652	map00770
GCF_014196745.1	K01652	map01210
GCF_014196745.1	K01652	map00650
GCF_014196745.1	K01652	map01230
GCF_014196745.1	K01179	map00500
GCF_014196745.1	K01179	map02020
GCF_014196745.1	K03821	map00650
GCF_014196745.1	K00681	map00430
GCF_014196745.1	K00681	map00460
GCF_014196745.1	K00681	map00480
GCF_014196745.1	K05592	map03018
GCF_014196745.1	K01897	map04216
GCF_014196745.1	K01897	map00061
GCF_014196745.1	K01897	map04920
GCF_014196745.1	K01897	map00071
GCF_014196745.1	K01897	map03320
GCF_014196745.1	K01897	map04146
GCF_014196745.1	K01897	map01212
GCF_014196745.1	K01897	map04714
GCF_014196745.1	K01897	map02024
GCF_014196745.1	K18661	map00280
GCF_014196745.1	K03217	map03060
GCF_014196745.1	K03217	map03070
GCF_014196745.1	K03217	map02024
GCF_014196745.1	K01887	map00970
GCF_014196745.1	K10125	map02020
GCF_014196745.1	K01687	map00290
GCF_014196745.1	K01687	map00770
GCF_014196745.1	K01687	map01210
GCF_014196745.1	K01687	map01230
GCF_014196745.1	K00681	map00430
GCF_014196745.1	K00681	map00460
GCF_014196745.1	K00681	map00480
GCF_014196745.1	K03587	map00550
GCF_014196745.1	K03587	map01501
GCF_014196745.1	K01130	map00600
GCF_014196745.1	K02945	map03010
GCF_014196745.1	K02804	map02060
GCF_014196745.1	K02804	map00520
GCF_014196745.1	K01546	map02020
GCF_014196745.1	K01897	map04216
GCF_014196745.1	K01897	map00061
GCF_014196745.1	K01897	map04920
GCF_014196745.1	K01897	map00071
GCF_014196745.1	K01897	map03320
GCF_014196745.1	K01897	map04146
GCF_014196745.1	K01897	map01212
GCF_014196745.1	K01897	map04714
GCF_014196745.1	K01897	map02024
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K20035	map00920
GCF_014196745.1	K14986	map02020
GCF_014196745.1	K02409	map02040
GCF_014196745.1	K01426	map00643
GCF_014196745.1	K01426	map00360
GCF_014196745.1	K01426	map00380
GCF_014196745.1	K01426	map00627
GCF_014196745.1	K01426	map00330
GCF_014196745.1	K19813	map00030
GCF_014196745.1	K00108	map00260
GCF_014196745.1	K02274	map00190
GCF_014196745.1	K01198	map00520
GCF_014196745.1	K01209	map00520
GCF_014196745.1	K00384	map00450
GCF_014196745.1	K01649	map00290
GCF_014196745.1	K01649	map01210
GCF_014196745.1	K01649	map00620
GCF_014196745.1	K01649	map01230
GCF_014196745.1	K01712	map00340
GCF_014196745.1	K01077	map00730
GCF_014196745.1	K01077	map00790
GCF_014196745.1	K01077	map01240
GCF_014196745.1	K01077	map02020
GCF_014196745.1	K01652	map00290
GCF_014196745.1	K01652	map00660
GCF_014196745.1	K01652	map00770
GCF_014196745.1	K01652	map01210
GCF_014196745.1	K01652	map00650
GCF_014196745.1	K01652	map01230
GCF_014196745.1	K02454	map03070
GCF_014196745.1	K02454	map05111
GCF_014196745.1	K04077	map04940
GCF_014196745.1	K04077	map04212
GCF_014196745.1	K04077	map05134
GCF_014196745.1	K04077	map03018
GCF_014196745.1	K04077	map05152
GCF_014196745.1	K04077	map05417
GCF_014196745.1	K12574	map03018
GCF_014196745.1	K01937	map00240
GCF_014196745.1	K01937	map01232
GCF_014196745.1	K01937	map01240
GCF_014196745.1	K00381	map00920
GCF_014196745.1	K02343	map03430
GCF_014196745.1	K02343	map03030
GCF_014196745.1	K02343	map03440
GCF_014196745.1	K01113	map00790
GCF_014196745.1	K01113	map01240
GCF_014196745.1	K01113	map02020
GCF_014196745.1	K01113	map00790
GCF_014196745.1	K01113	map01240
GCF_014196745.1	K01113	map02020
GCF_014196745.1	K01187	map00052
GCF_014196745.1	K01187	map00500
GCF_014196745.1	K01610	map00710
GCF_014196745.1	K01610	map00020
GCF_014196745.1	K01610	map00010
GCF_014196745.1	K01610	map00620
GCF_014196745.1	K01610	map01200
GCF_014196745.1	K02409	map02040
GCF_014196745.1	K00278	map00250
GCF_014196745.1	K00278	map00760
GCF_014196745.1	K00278	map01240
GCF_014196745.1	K01969	map00280
GCF_014196745.1	K20034	map00920
GCF_014196745.1	K01209	map00520
GCF_014196745.1	K01206	map00511
GCF_014196745.1	K01206	map04142
GCF_014196745.1	K10747	map03410
GCF_014196745.1	K10747	map03430
GCF_014196745.1	K10747	map03420
GCF_014196745.1	K10747	map03030
GCF_014196745.1	K01113	map00790
GCF_014196745.1	K01113	map01240
GCF_014196745.1	K01113	map02020
GCF_014196745.1	K03072	map03060
GCF_014196745.1	K03072	map03070
GCF_014196745.1	K01626	map00400
GCF_014196745.1	K01626	map01230
GCF_014196745.1	K01626	map02024
GCF_014196745.1	K20034	map00920
GCF_014196745.1	K14980	map02020
GCF_014196745.1	K13877	map00470
GCF_014196745.1	K13877	map00053
GCF_014196745.1	K13877	map00040
GCF_014196745.1	K00058	map00260
GCF_014196745.1	K00058	map00270
GCF_014196745.1	K00058	map00680
GCF_014196745.1	K00058	map01230
GCF_014196745.1	K00058	map01200
GCF_014196745.1	K04566	map00970
GCF_014196745.1	K00283	map00630
GCF_014196745.1	K00283	map00260
GCF_014196745.1	K00283	map01200
GCF_014196745.1	K13877	map00470
GCF_014196745.1	K13877	map00053
GCF_014196745.1	K13877	map00040
GCF_014196745.1	K00602	map01523
GCF_014196745.1	K00602	map00670
GCF_014196745.1	K00602	map00230
GCF_014196745.1	K00342	map00190
GCF_014196745.1	K13745	map00260
GCF_014196745.1	K01187	map00052
GCF_014196745.1	K01187	map00500
GCF_014196745.1	K14986	map02020
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K01951	map00983
GCF_014196745.1	K01951	map01232
GCF_014196745.1	K01951	map00230
GCF_014196745.1	K11913	map03070
GCF_014196745.1	K11913	map02025
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K11089	map05322
GCF_014196745.1	K00274	map00982
GCF_014196745.1	K00274	map05030
GCF_014196745.1	K00274	map05031
GCF_014196745.1	K00274	map00340
GCF_014196745.1	K00274	map00950
GCF_014196745.1	K00274	map00360
GCF_014196745.1	K00274	map00380
GCF_014196745.1	K00274	map00350
GCF_014196745.1	K00274	map04728
GCF_014196745.1	K00274	map04726
GCF_014196745.1	K00274	map05034
GCF_014196745.1	K00274	map00330
GCF_014196745.1	K00274	map00260
GCF_014196745.1	K00274	map05012
GCF_014196745.1	K02434	map00970
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K01912	map00360
GCF_014196745.1	K01912	map05111
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K03092	map02040
GCF_014196745.1	K03092	map05111
GCF_014196745.1	K03092	map02020
GCF_014196745.1	K03531	map04112
GCF_014196745.1	K11927	map03018
GCF_014196745.1	K01881	map00970
GCF_014196745.1	K02111	map00195
GCF_014196745.1	K02111	map00190
GCF_014196745.1	K01745	map00340
GCF_014196745.1	K02112	map00195
GCF_014196745.1	K02112	map00190
GCF_014196745.1	K18661	map00280
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K01966	map00280
GCF_014196745.1	K01966	map00640
GCF_014196745.1	K01966	map00630
GCF_014196745.1	K01966	map01200
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K18118	map00020
GCF_014196745.1	K18118	map00650
GCF_014196745.1	K18118	map00620
GCF_014196745.1	K18118	map01200
GCF_014196745.1	K03406	map02030
GCF_014196745.1	K03406	map02020
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K01874	map00450
GCF_014196745.1	K01874	map00970
GCF_014196745.1	K01524	map00230
GCF_014196745.1	K07646	map02020
GCF_014196745.1	K04771	map01503
GCF_014196745.1	K04771	map02020
GCF_014196745.1	K03106	map03060
GCF_014196745.1	K03106	map03070
GCF_014196745.1	K03106	map02024
GCF_014196745.1	K00140	map00410
GCF_014196745.1	K00140	map00280
GCF_014196745.1	K00140	map00562
GCF_014196745.1	K00140	map00640
GCF_014196745.1	K00140	map01200
GCF_014196745.1	K01810	map00030
GCF_014196745.1	K01810	map00010
GCF_014196745.1	K01810	map00500
GCF_014196745.1	K01810	map00520
GCF_014196745.1	K01810	map01250
GCF_014196745.1	K01810	map01200
GCF_014196745.1	K00104	map00630
GCF_014196745.1	K02314	map04112
GCF_014196745.1	K02314	map03030
GCF_014196745.1	K01657	map00405
GCF_014196745.1	K01657	map00400
GCF_014196745.1	K01657	map02025
GCF_014196745.1	K01657	map01230
GCF_014196745.1	K01657	map02024
GCF_014196745.1	K01885	map00970
GCF_014196745.1	K01885	map00860
GCF_014196745.1	K01885	map01240
GCF_014196745.1	K11900	map02025
GCF_014196745.1	K02454	map03070
GCF_014196745.1	K02454	map05111
GCF_014196745.1	K02433	map00970
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K00873	map04930
GCF_014196745.1	K00873	map05230
GCF_014196745.1	K00873	map04922
GCF_014196745.1	K00873	map00010
GCF_014196745.1	K00873	map00620
GCF_014196745.1	K00873	map05203
GCF_014196745.1	K00873	map05165
GCF_014196745.1	K00873	map01230
GCF_014196745.1	K00873	map01200
GCF_014196745.1	K10027	map00906
GCF_014196745.1	K14986	map02020
GCF_014196745.1	K00626	map04975
GCF_014196745.1	K00626	map00071
GCF_014196745.1	K00626	map00900
GCF_014196745.1	K00626	map00280
GCF_014196745.1	K00626	map00380
GCF_014196745.1	K00626	map01212
GCF_014196745.1	K00626	map00310
GCF_014196745.1	K00626	map00630
GCF_014196745.1	K00626	map00362
GCF_014196745.1	K00626	map00650
GCF_014196745.1	K00626	map00720
GCF_014196745.1	K00626	map00620
GCF_014196745.1	K00626	map01200
GCF_014196745.1	K00626	map02020
GCF_014196745.1	K00128	map00981
GCF_014196745.1	K00128	map00625
GCF_014196745.1	K00128	map00770
GCF_014196745.1	K00128	map00410
GCF_014196745.1	K00128	map00340
GCF_014196745.1	K00128	map00071
GCF_014196745.1	K00128	map00053
GCF_014196745.1	K00128	map00280
GCF_014196745.1	K00128	map00380
GCF_014196745.1	K00128	map00561
GCF_014196745.1	K00128	map00310
GCF_014196745.1	K00128	map04936
GCF_014196745.1	K00128	map00010
GCF_014196745.1	K00128	map00330
GCF_014196745.1	K00128	map00620
GCF_014196745.1	K00128	map01240
GCF_014196745.1	K00864	map03320
GCF_014196745.1	K00864	map04626
GCF_014196745.1	K00864	map00561
GCF_014196745.1	K00864	map03320
GCF_014196745.1	K00864	map04626
GCF_014196745.1	K00864	map00561
GCF_014196745.1	K00764	map00250
GCF_014196745.1	K00764	map00230
GCF_014196745.1	K02232	map00860
GCF_014196745.1	K02232	map01240
GCF_014196745.1	K00088	map00983
GCF_014196745.1	K00088	map01232
GCF_014196745.1	K00088	map00230
GCF_014196745.1	K00036	map05230
GCF_014196745.1	K00036	map00480
GCF_014196745.1	K00036	map00030
GCF_014196745.1	K00036	map05415
GCF_014196745.1	K00036	map01200
GCF_014196745.1	K01685	map00040
GCF_014196745.1	K18139	map01501
GCF_014196745.1	K18139	map02024
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K00111	map00564
GCF_014196745.1	K00343	map00190
GCF_014196745.1	K01812	map00040
GCF_014196745.1	K01114	map00565
GCF_014196745.1	K01114	map00562
GCF_014196745.1	K01114	map04919
GCF_014196745.1	K01114	map00564
GCF_014196745.1	K01114	map02024
GCF_014196745.1	K07712	map02020
GCF_014196745.1	K01241	map01232
GCF_014196745.1	K01241	map00230
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K01703	map00290
GCF_014196745.1	K01703	map00966
GCF_014196745.1	K01703	map00660
GCF_014196745.1	K01703	map01210
GCF_014196745.1	K01703	map01230
GCF_014196745.1	K01631	map00052
GCF_014196745.1	K00266	map00910
GCF_014196745.1	K00266	map00250
GCF_014196745.1	K00266	map01230
GCF_014196745.1	K00135	map00250
GCF_014196745.1	K00135	map00350
GCF_014196745.1	K00135	map00760
GCF_014196745.1	K00135	map00310
GCF_014196745.1	K00135	map00650
GCF_014196745.1	K00040	map00040
GCF_014196745.1	K00045	map00051
GCF_014196745.1	K01883	map00970
GCF_014196745.1	K00128	map00981
GCF_014196745.1	K00128	map00625
GCF_014196745.1	K00128	map00770
GCF_014196745.1	K00128	map00410
GCF_014196745.1	K00128	map00340
GCF_014196745.1	K00128	map00071
GCF_014196745.1	K00128	map00053
GCF_014196745.1	K00128	map00280
GCF_014196745.1	K00128	map00380
GCF_014196745.1	K00128	map00561
GCF_014196745.1	K00128	map00310
GCF_014196745.1	K00128	map04936
GCF_014196745.1	K00128	map00010
GCF_014196745.1	K00128	map00330
GCF_014196745.1	K00128	map00620
GCF_014196745.1	K00128	map01240
GCF_014196745.1	K18139	map01501
GCF_014196745.1	K18139	map02024
GCF_014196745.1	K14266	map00404
GCF_014196745.1	K01928	map00300
GCF_014196745.1	K01928	map00550
