accession	ko_id	map_id
2Dt1l	K02335	map03420
2Dt1l	K02335	map03030
2Dt1l	K02335	map03440
2Dt1l	K05989	map00946
2Dt1l	K01873	map00970
2Dt1l	K00362	map00910
2Dt1l	K01869	map00970
2Dt1l	K01256	map00480
2Dt1l	K00865	map00561
2Dt1l	K00865	map00630
2Dt1l	K00865	map00260
2Dt1l	K01890	map00970
2Dt1l	K01256	map00480
2Dt1l	K05342	map00500
2Dt1l	K01192	map00511
2Dt1l	K01192	map04142
2Dt1l	K03657	map03430
2Dt1l	K03657	map03420
2Dt1l	K05349	map00946
2Dt1l	K05349	map00460
2Dt1l	K05349	map00999
2Dt1l	K05349	map00500
2Dt1l	K09809	map00552
2Dt1l	K13482	map01232
2Dt1l	K13482	map00230
2Dt1l	K08300	map03018
2Dt1l	K01621	map00710
2Dt1l	K01621	map00030
2Dt1l	K01971	map03450
2Dt1l	K10747	map03410
2Dt1l	K10747	map03430
2Dt1l	K10747	map03420
2Dt1l	K10747	map03030
2Dt1l	K09809	map00552
2Dt1l	K01952	map00230
2Dt1l	K15923	map00511
2Dt1l	K05349	map00946
2Dt1l	K05349	map00460
2Dt1l	K05349	map00999
2Dt1l	K05349	map00500
2Dt1l	K01972	map03410
2Dt1l	K01972	map03430
2Dt1l	K01972	map03420
2Dt1l	K01972	map03030
2Dt1l	K00962	map03018
2Dt1l	K00951	map00230
2Dt1l	K01139	map00230
2Dt1l	K05349	map00946
2Dt1l	K05349	map00460
2Dt1l	K05349	map00999
2Dt1l	K05349	map00500
2Dt1l	K02343	map03430
2Dt1l	K02343	map03030
2Dt1l	K02343	map03440
2Dt1l	K00031	map05230
2Dt1l	K00031	map00480
2Dt1l	K00031	map00020
2Dt1l	K00031	map04146
2Dt1l	K00031	map01210
2Dt1l	K00031	map00720
2Dt1l	K00031	map01230
2Dt1l	K00031	map01200
2Dt1l	K01130	map00600
2Dt1l	K17686	map04978
2Dt1l	K17686	map01524
2Dt1l	K17686	map04016
2Dt1l	K00700	map00500
2Dt1l	K03655	map03440
2Dt1l	K00525	map00240
2Dt1l	K00525	map01232
2Dt1l	K00525	map00230
2Dt1l	K00937	map03018
2Dt1l	K00937	map00190
2Dt1l	K01638	map00630
2Dt1l	K01638	map00620
2Dt1l	K01638	map01200
2Dt1l	K00163	map00020
2Dt1l	K00163	map00010
2Dt1l	K00163	map00620
2Dt1l	K00163	map01200
2Dt1l	K03695	map04213
2Dt1l	K00941	map00730
2Dt1l	K00941	map01240
2Dt1l	K14153	map00730
2Dt1l	K14153	map01240
2Dt1l	K01473	map00330
2Dt1l	K01782	map00930
2Dt1l	K01782	map00907
2Dt1l	K01782	map00410
2Dt1l	K01782	map00071
2Dt1l	K01782	map00280
2Dt1l	K01782	map00380
2Dt1l	K01782	map01212
2Dt1l	K01782	map00640
2Dt1l	K01782	map00310
2Dt1l	K01782	map00362
2Dt1l	K01782	map00650
2Dt1l	K01782	map01200
2Dt1l	K13788	map00430
2Dt1l	K13788	map00640
2Dt1l	K13788	map00720
2Dt1l	K13788	map00620
2Dt1l	K13788	map00680
2Dt1l	K13788	map01200
2Dt1l	K00615	map01051
2Dt1l	K00615	map00710
2Dt1l	K00615	map00030
2Dt1l	K00615	map01230
2Dt1l	K00615	map01200
2Dt1l	K01354	map05143
2Dt1l	K01354	map05142
2Dt1l	K16147	map00500
2Dt1l	K17686	map04978
2Dt1l	K17686	map01524
2Dt1l	K17686	map04016
2Dt1l	K05349	map00946
2Dt1l	K05349	map00460
2Dt1l	K05349	map00999
2Dt1l	K05349	map00500
2Dt1l	K03702	map03420
2Dt1l	K01214	map00500
2Dt1l	K02438	map00500
2Dt1l	K12308	map00052
2Dt1l	K00232	map00592
2Dt1l	K00232	map01040
2Dt1l	K00232	map00410
2Dt1l	K00232	map00071
2Dt1l	K00232	map03320
2Dt1l	K00232	map04146
2Dt1l	K00232	map01212
2Dt1l	K00232	map00640
2Dt1l	K00232	map04936
2Dt1l	K00232	map04024
2Dt1l	K00232	map01200
2Dt1l	K02618	map00360
2Dt1l	K13950	map00790
2Dt1l	K13950	map01240
2Dt1l	K00001	map00982
2Dt1l	K00001	map00626
2Dt1l	K00001	map00980
2Dt1l	K00001	map00625
2Dt1l	K00001	map00830
2Dt1l	K00001	map00071
2Dt1l	K00001	map00350
2Dt1l	K00001	map00010
2Dt1l	K00001	map00620
2Dt1l	K00001	map01220
2Dt1l	K00068	map00051
2Dt1l	K01629	map00040
2Dt1l	K01629	map00051
2Dt1l	K12308	map00052
2Dt1l	K00276	map00960
2Dt1l	K00276	map00410
2Dt1l	K00276	map00950
2Dt1l	K00276	map00360
2Dt1l	K00276	map00350
2Dt1l	K00276	map00260
2Dt1l	K03654	map03018
2Dt1l	K01895	map00640
2Dt1l	K01895	map00630
2Dt1l	K01895	map00010
2Dt1l	K01895	map00720
2Dt1l	K01895	map00620
2Dt1l	K01895	map00680
2Dt1l	K01895	map01200
2Dt1l	K01868	map00970
2Dt1l	K02031	map02024
2Dt1l	K02034	map02024
2Dt1l	K01895	map00640
2Dt1l	K01895	map00630
2Dt1l	K01895	map00010
2Dt1l	K01895	map00720
2Dt1l	K01895	map00620
2Dt1l	K01895	map00680
2Dt1l	K01895	map01200
2Dt1l	K01389	map04614
2Dt1l	K01389	map04974
2Dt1l	K01389	map04640
2Dt1l	K01389	map05010
2Dt1l	K11263	map00061
2Dt1l	K11263	map00280
2Dt1l	K11263	map01212
2Dt1l	K11263	map00640
2Dt1l	K11263	map00630
2Dt1l	K11263	map00620
2Dt1l	K11263	map01200
2Dt1l	K01126	map00564
2Dt1l	K04066	map03440
2Dt1l	K01662	map00730
2Dt1l	K01662	map00900
2Dt1l	K02031	map02024
2Dt1l	K02034	map02024
2Dt1l	K02031	map02024
2Dt1l	K02032	map02024
2Dt1l	K13063	map00405
2Dt1l	K13063	map02024
2Dt1l	K01176	map04973
2Dt1l	K01176	map04970
2Dt1l	K01176	map04972
2Dt1l	K01176	map00500
2Dt1l	K01187	map00052
2Dt1l	K01187	map00500
2Dt1l	K16650	map00572
2Dt1l	K01392	map04614
2Dt1l	K01392	map05143
2Dt1l	K03703	map03420
2Dt1l	K02031	map02024
2Dt1l	K02034	map02024
2Dt1l	K02031	map02024
2Dt1l	K02034	map02024
2Dt1l	K01077	map00730
2Dt1l	K01077	map00790
2Dt1l	K01077	map01240
2Dt1l	K01077	map02020
2Dt1l	K04043	map04212
2Dt1l	K04043	map03018
2Dt1l	K04043	map05152
2Dt1l	K01596	map04964
2Dt1l	K01596	map04920
2Dt1l	K01596	map04922
2Dt1l	K01596	map03320
2Dt1l	K01596	map00020
2Dt1l	K01596	map04931
2Dt1l	K01596	map04152
2Dt1l	K01596	map04910
2Dt1l	K01596	map04068
2Dt1l	K01596	map00010
2Dt1l	K01596	map00620
2Dt1l	K01596	map04151
2Dt1l	K03380	map00623
2Dt1l	K03380	map00627
2Dt1l	K02316	map03030
2Dt1l	K03596	map05134
2Dt1l	K00820	map00250
2Dt1l	K00820	map04931
2Dt1l	K00820	map00520
2Dt1l	K00820	map05415
2Dt1l	K00820	map01250
2Dt1l	K03891	map00190
2Dt1l	K01897	map04216
2Dt1l	K01897	map00061
2Dt1l	K01897	map04920
2Dt1l	K01897	map00071
2Dt1l	K01897	map03320
2Dt1l	K01897	map04146
2Dt1l	K01897	map01212
2Dt1l	K01897	map04714
2Dt1l	K01897	map02024
2Dt1l	K05592	map03018
2Dt1l	K11927	map03018
2Dt1l	K01178	map00500
2Dt1l	K00239	map00020
2Dt1l	K00239	map05134
2Dt1l	K00239	map00650
2Dt1l	K00239	map00720
2Dt1l	K00239	map00190
2Dt1l	K00239	map01200
2Dt1l	K00278	map00250
2Dt1l	K00278	map00760
2Dt1l	K00278	map01240
2Dt1l	K02031	map02024
2Dt1l	K02034	map02024
2Dt1l	K01652	map00290
2Dt1l	K01652	map00660
2Dt1l	K01652	map00770
2Dt1l	K01652	map01210
2Dt1l	K01652	map00650
2Dt1l	K01652	map01230
2Dt1l	K01608	map00630
2Dt1l	K00658	map00020
2Dt1l	K00658	map00380
2Dt1l	K00658	map00310
2Dt1l	K00658	map01200
2Dt1l	K01876	map00970
2Dt1l	K03587	map00550
2Dt1l	K03587	map01501
2Dt1l	K00457	map00130
2Dt1l	K00457	map00360
2Dt1l	K00457	map00350
2Dt1l	K00457	map01240
2Dt1l	K11263	map00061
2Dt1l	K11263	map00280
2Dt1l	K11263	map01212
2Dt1l	K11263	map00640
2Dt1l	K11263	map00630
2Dt1l	K11263	map00620
2Dt1l	K11263	map01200
2Dt1l	K01881	map00970
2Dt1l	K01649	map00290
2Dt1l	K01649	map01210
2Dt1l	K01649	map00620
2Dt1l	K01649	map01230
2Dt1l	K01114	map00565
2Dt1l	K01114	map00562
2Dt1l	K01114	map04919
2Dt1l	K01114	map00564
2Dt1l	K01114	map02024
2Dt1l	K00558	map00270
2Dt1l	K00558	map05206
2Dt1l	K02274	map00190
2Dt1l	K20035	map00920
2Dt1l	K02031	map02024
2Dt1l	K02032	map02024
2Dt1l	K00239	map00020
2Dt1l	K00239	map05134
2Dt1l	K00239	map00650
2Dt1l	K00239	map00720
2Dt1l	K00239	map00190
2Dt1l	K00239	map01200
2Dt1l	K00278	map00250
2Dt1l	K00278	map00760
2Dt1l	K00278	map01240
2Dt1l	K00156	map00620
2Dt1l	K00158	map00620
2Dt1l	K00863	map04622
2Dt1l	K00863	map00561
2Dt1l	K00863	map00051
2Dt1l	K00863	map00680
2Dt1l	K00863	map01200
2Dt1l	K05878	map00561
2Dt1l	K02031	map02024
2Dt1l	K02032	map02024
2Dt1l	K01637	map00630
2Dt1l	K01637	map01200
2Dt1l	K00863	map04622
2Dt1l	K00863	map00561
2Dt1l	K00863	map00051
2Dt1l	K00863	map00680
2Dt1l	K00863	map01200
2Dt1l	K05878	map00561
2Dt1l	K03657	map03430
2Dt1l	K03657	map03420
2Dt1l	K00863	map04622
2Dt1l	K00863	map00561
2Dt1l	K00863	map00051
2Dt1l	K00863	map00680
2Dt1l	K00863	map01200
2Dt1l	K05878	map00561
2Dt1l	K01687	map00290
2Dt1l	K01687	map00770
2Dt1l	K01687	map01210
2Dt1l	K01687	map01230
2Dt1l	K02031	map02024
2Dt1l	K02032	map02024
2Dt1l	K00111	map00564
2Dt1l	K11263	map00061
2Dt1l	K11263	map00280
2Dt1l	K11263	map01212
2Dt1l	K11263	map00640
2Dt1l	K11263	map00630
2Dt1l	K11263	map00620
2Dt1l	K11263	map01200
2Dt1l	K02035	map02024
2Dt1l	K02031	map02024
2Dt1l	K02034	map02024
2Dt1l	K01687	map00290
2Dt1l	K01687	map00770
2Dt1l	K01687	map01210
2Dt1l	K01687	map01230
2Dt1l	K01937	map00240
2Dt1l	K01937	map01232
2Dt1l	K01937	map01240
2Dt1l	K03072	map03060
2Dt1l	K03072	map03070
2Dt1l	K01897	map04216
2Dt1l	K01897	map00061
2Dt1l	K01897	map04920
2Dt1l	K01897	map00071
2Dt1l	K01897	map03320
2Dt1l	K01897	map04146
2Dt1l	K01897	map01212
2Dt1l	K01897	map04714
2Dt1l	K01897	map02024
2Dt1l	K02035	map02024
2Dt1l	K02335	map03410
2Dt1l	K02335	map03420
2Dt1l	K02335	map03030
2Dt1l	K02335	map03440
2Dt1l	K08483	map02060
2Dt1l	K02035	map02024
2Dt1l	K01835	map00521
2Dt1l	K01835	map00052
2Dt1l	K01835	map00030
2Dt1l	K01835	map00010
2Dt1l	K01835	map00500
2Dt1l	K01835	map00520
2Dt1l	K01835	map01250
2Dt1l	K01835	map00230
2Dt1l	K01840	map00541
2Dt1l	K01840	map00051
2Dt1l	K01840	map00520
2Dt1l	K01840	map01250
2Dt1l	K01810	map00030
2Dt1l	K01810	map00010
2Dt1l	K01810	map00500
2Dt1l	K01810	map00520
2Dt1l	K01810	map01250
2Dt1l	K01810	map01200
2Dt1l	K01874	map00450
2Dt1l	K01874	map00970
2Dt1l	K02035	map02024
2Dt1l	K00558	map00270
2Dt1l	K00558	map05206
2Dt1l	K01687	map00290
2Dt1l	K01687	map00770
2Dt1l	K01687	map01210
2Dt1l	K01687	map01230
2Dt1l	K07636	map02020
2Dt1l	K07654	map02020
2Dt1l	K12574	map03018
2Dt1l	K02551	map00130
2Dt1l	K02551	map01240
2Dt1l	K01187	map00052
2Dt1l	K01187	map00500
2Dt1l	K01887	map00970
2Dt1l	K02035	map02024
2Dt1l	K01187	map00052
2Dt1l	K01187	map00500
2Dt1l	K02031	map02024
2Dt1l	K02032	map02024
2Dt1l	K01638	map00630
2Dt1l	K01638	map00620
2Dt1l	K01638	map01200
2Dt1l	K02945	map03010
2Dt1l	K02945	map03010
2Dt1l	K02035	map02024
2Dt1l	K01638	map00630
2Dt1l	K01638	map00620
2Dt1l	K01638	map01200
2Dt1l	K01835	map00521
2Dt1l	K01835	map00052
2Dt1l	K01835	map00030
2Dt1l	K01835	map00010
2Dt1l	K01835	map00500
2Dt1l	K01835	map00520
2Dt1l	K01835	map01250
2Dt1l	K01835	map00230
2Dt1l	K10843	map03022
2Dt1l	K10843	map03420
2Dt1l	K01712	map00340
2Dt1l	K02111	map00195
2Dt1l	K02111	map00190
2Dt1l	K01818	map00040
2Dt1l	K01818	map00051
2Dt1l	K02031	map02024
2Dt1l	K02032	map02024
2Dt1l	K00803	map00565
2Dt1l	K00803	map04146
2Dt1l	K02035	map02024
2Dt1l	K15580	map01501
2Dt1l	K15580	map02024
2Dt1l	K02035	map02024
2Dt1l	K04077	map04940
2Dt1l	K04077	map04212
2Dt1l	K04077	map05134
2Dt1l	K04077	map03018
2Dt1l	K04077	map05152
2Dt1l	K04077	map05417
2Dt1l	K07192	map04910
2Dt1l	K02035	map02024
2Dt1l	K02798	map02060
2Dt1l	K02798	map00051
2Dt1l	K02800	map02060
2Dt1l	K02800	map00051
2Dt1l	K01928	map00300
2Dt1l	K01928	map00550
2Dt1l	K02035	map02024
2Dt1l	K02035	map02024
2Dt1l	K02035	map02024
2Dt1l	K00602	map01523
2Dt1l	K00602	map00670
2Dt1l	K00602	map00230
2Dt1l	K01810	map00030
2Dt1l	K01810	map00010
2Dt1l	K01810	map00500
2Dt1l	K01810	map00520
2Dt1l	K01810	map01250
2Dt1l	K01810	map01200
2Dt1l	K02035	map02024
2Dt1l	K00058	map00260
2Dt1l	K00058	map00270
2Dt1l	K00058	map00680
2Dt1l	K00058	map01230
2Dt1l	K00058	map01200
2Dt1l	K02035	map02024
2Dt1l	K15580	map01501
2Dt1l	K15580	map02024
2Dt1l	K02035	map02024
2Dt1l	K10027	map00906
2Dt1l	K01637	map00630
2Dt1l	K01637	map01200
2Dt1l	K02035	map02024
2Dt1l	K15580	map01501
2Dt1l	K15580	map02024
2Dt1l	K02035	map02024
2Dt1l	K01966	map00280
2Dt1l	K01966	map00640
2Dt1l	K01966	map00630
2Dt1l	K01966	map01200
2Dt1l	K00111	map00564
2Dt1l	K13877	map00470
2Dt1l	K13877	map00053
2Dt1l	K13877	map00040
2Dt1l	K14519	map00930
2Dt1l	K14519	map01220
2Dt1l	K01951	map00983
2Dt1l	K01951	map01232
2Dt1l	K01951	map00230
2Dt1l	K02035	map02024
2Dt1l	K14952	map05152
2Dt1l	K01969	map00280
2Dt1l	K02035	map02024
2Dt1l	K02035	map02024
2Dt1l	K08372	map02020
2Dt1l	K02035	map02024
2Dt1l	K01745	map00340
2Dt1l	K02035	map02024
2Dt1l	K01465	map00240
2Dt1l	K01465	map01240
2Dt1l	K00146	map00643
2Dt1l	K00146	map00360
2Dt1l	K00146	map00350
2Dt1l	K11947	map00624
2Dt1l	K11947	map01220
2Dt1l	K03106	map03060
2Dt1l	K03106	map03070
2Dt1l	K03106	map02024
2Dt1l	K00324	map00760
2Dt1l	K00138	map00010
2Dt1l	K00138	map00620
2Dt1l	K18370	map00650
2Dt1l	K02035	map02024
2Dt1l	K00036	map05230
2Dt1l	K00036	map00480
2Dt1l	K00036	map00030
2Dt1l	K00036	map05415
2Dt1l	K00036	map01200
2Dt1l	K01255	map00480
2Dt1l	K07793	map02020
2Dt1l	K01209	map00520
2Dt1l	K00728	map00515
2Dt1l	K00728	map00514
2Dt1l	K02433	map00970
2Dt1l	K01925	map00550
2Dt1l	K01925	map00470
2Dt1l	K02434	map00970
2Dt1l	K12373	map00604
2Dt1l	K12373	map00531
2Dt1l	K12373	map00603
2Dt1l	K12373	map00511
2Dt1l	K12373	map00600
2Dt1l	K12373	map00513
2Dt1l	K12373	map04142
2Dt1l	K12373	map00520
2Dt1l	K04567	map00970
2Dt1l	K01804	map00040
2Dt1l	K01209	map00520
2Dt1l	K00854	map00040
2Dt1l	K10747	map03410
2Dt1l	K10747	map03430
2Dt1l	K10747	map03420
2Dt1l	K10747	map03030
2Dt1l	K02035	map02024
2Dt1l	K02035	map02024
2Dt1l	K01720	map00640
2Dt1l	K01186	map00511
2Dt1l	K01186	map00600
2Dt1l	K01186	map04142
2Dt1l	K01209	map00520
2Dt1l	K01207	map00531
2Dt1l	K01207	map01501
2Dt1l	K01207	map00520
2Dt1l	K01885	map00970
2Dt1l	K01885	map00860
2Dt1l	K01885	map01240
2Dt1l	K00140	map00410
2Dt1l	K00140	map00280
2Dt1l	K00140	map00562
2Dt1l	K00140	map00640
2Dt1l	K00140	map01200
2Dt1l	K00231	map00860
2Dt1l	K00231	map01240
2Dt1l	K00088	map00983
2Dt1l	K00088	map01232
2Dt1l	K00088	map00230
2Dt1l	K12373	map00604
2Dt1l	K12373	map00531
2Dt1l	K12373	map00603
2Dt1l	K12373	map00511
2Dt1l	K12373	map00600
2Dt1l	K12373	map00513
2Dt1l	K12373	map04142
2Dt1l	K12373	map00520
2Dt1l	K00604	map00670
2Dt1l	K00604	map00970
2Dt1l	K00864	map03320
2Dt1l	K00864	map04626
2Dt1l	K00864	map00561
2Dt1l	K00151	map00350
2Dt1l	K00151	map01220
2Dt1l	K03781	map04016
2Dt1l	K03781	map04212
2Dt1l	K03781	map04213
2Dt1l	K03781	map04211
2Dt1l	K03781	map04146
2Dt1l	K03781	map00380
2Dt1l	K03781	map04011
2Dt1l	K03781	map04068
2Dt1l	K03781	map00630
2Dt1l	K03781	map05208
2Dt1l	K03781	map05014
2Dt1l	K03781	map01200
2Dt1l	K03781	map05022
2Dt1l	K00854	map00040
2Dt1l	K13481	map01232
2Dt1l	K13481	map00230
2Dt1l	K00140	map00410
2Dt1l	K00140	map00280
2Dt1l	K00140	map00562
2Dt1l	K00140	map00640
2Dt1l	K00140	map01200
2Dt1l	K00135	map00250
2Dt1l	K00135	map00350
2Dt1l	K00135	map00760
2Dt1l	K00135	map00310
2Dt1l	K00135	map00650
2Dt1l	K18661	map00280
2Dt1l	K00278	map00250
2Dt1l	K00278	map00760
2Dt1l	K00278	map01240
2Dt1l	K00767	map00760
2Dt1l	K00767	map01240
2Dt1l	K13529	map03410
2Dt1l	K02031	map02024
2Dt1l	K02032	map02024
2Dt1l	K00764	map00250
2Dt1l	K00764	map00230
2Dt1l	K01733	map00750
2Dt1l	K01733	map00260
2Dt1l	K01733	map01230
2Dt1l	K01207	map00531
2Dt1l	K01207	map01501
2Dt1l	K01207	map00520
2Dt1l	K01703	map00290
2Dt1l	K01703	map00966
2Dt1l	K01703	map00660
2Dt1l	K01703	map01210
2Dt1l	K01703	map01230
2Dt1l	K01255	map00480
2Dt1l	K00116	map00020
2Dt1l	K00116	map00620
2Dt1l	K00116	map01200
2Dt1l	K00135	map00250
2Dt1l	K00135	map00350
2Dt1l	K00135	map00760
2Dt1l	K00135	map00310
2Dt1l	K00135	map00650
2Dt1l	K07258	map00550
2Dt1l	K00712	map00552
2Dt1l	K00266	map00910
2Dt1l	K00266	map00250
2Dt1l	K00266	map01230
2Dt1l	K06131	map00564
2Dt1l	K02945	map03010
2Dt1l	K01744	map00250
2Dt1l	K05364	map00550
2Dt1l	K01426	map00643
2Dt1l	K01426	map00360
2Dt1l	K01426	map00380
2Dt1l	K01426	map00627
2Dt1l	K01426	map00330
2Dt1l	K00088	map00983
2Dt1l	K00088	map01232
2Dt1l	K00088	map00230
2Dt1l	K00041	map00040
2Dt1l	K00045	map00051
2Dt1l	K02112	map00195
2Dt1l	K02112	map00190
2Dt1l	K03885	map00190
2Dt1l	K16029	map01051
2Dt1l	K16029	map01052
2Dt1l	K00135	map00250
2Dt1l	K00135	map00350
2Dt1l	K00135	map00760
2Dt1l	K00135	map00310
2Dt1l	K00135	map00650
2Dt1l	K14519	map00930
2Dt1l	K14519	map01220
2Dt1l	K04042	map00541
2Dt1l	K04042	map00520
2Dt1l	K04042	map01250
2Dt1l	K00033	map00480
2Dt1l	K00033	map00030
2Dt1l	K00033	map01200
2Dt1l	K00382	map00020
2Dt1l	K00382	map00280
2Dt1l	K00382	map00380
2Dt1l	K00382	map00640
2Dt1l	K00382	map00310
2Dt1l	K00382	map00630
2Dt1l	K00382	map00010
2Dt1l	K00382	map00260
2Dt1l	K00382	map00620
2Dt1l	K00382	map01200
2Dt1l	K00382	map01240
2Dt1l	K22187	map00040
2Dt1l	K00873	map04930
2Dt1l	K00873	map05230
2Dt1l	K00873	map04922
2Dt1l	K00873	map00010
2Dt1l	K00873	map00620
2Dt1l	K00873	map05203
2Dt1l	K00873	map05165
2Dt1l	K00873	map01230
2Dt1l	K00873	map01200
2Dt1l	K08139	map04113
2Dt1l	K00134	map00710
2Dt1l	K00134	map04066
2Dt1l	K00134	map00010
2Dt1l	K00134	map05130
2Dt1l	K00134	map05415
2Dt1l	K00134	map05132
2Dt1l	K00134	map01230
2Dt1l	K00134	map05010
2Dt1l	K00134	map01200
2Dt1l	K01752	map00260
2Dt1l	K01752	map00270
2Dt1l	K01752	map01230
2Dt1l	K01752	map01200
2Dt1l	K00128	map00981
2Dt1l	K00128	map00625
2Dt1l	K00128	map00770
2Dt1l	K00128	map00410
2Dt1l	K00128	map00340
2Dt1l	K00128	map00071
2Dt1l	K00128	map00053
2Dt1l	K00128	map00280
2Dt1l	K00128	map00380
2Dt1l	K00128	map00561
2Dt1l	K00128	map00310
2Dt1l	K00128	map04936
2Dt1l	K00128	map00010
2Dt1l	K00128	map00330
2Dt1l	K00128	map00620
2Dt1l	K00128	map01240
2Dt1l	K00970	map03018
2Dt1l	K05350	map00946
2Dt1l	K05350	map00460
2Dt1l	K05350	map00999
2Dt1l	K05350	map00500
2Dt1l	K09809	map00552
2Dt1l	K01883	map00970
2Dt1l	K01940	map00220
2Dt1l	K01940	map00250
2Dt1l	K01940	map05418
2Dt1l	K01940	map01230
2Dt1l	K01755	map00220
2Dt1l	K01755	map00250
2Dt1l	K01755	map01230
2Dt1l	K00135	map00250
2Dt1l	K00135	map00350
2Dt1l	K00135	map00760
2Dt1l	K00135	map00310
2Dt1l	K00135	map00650
2Dt1l	K01426	map00643
2Dt1l	K01426	map00360
2Dt1l	K01426	map00380
2Dt1l	K01426	map00627
2Dt1l	K01426	map00330
2Dt1l	K01915	map00220
2Dt1l	K01915	map00910
2Dt1l	K01915	map04727
2Dt1l	K01915	map00250
2Dt1l	K01915	map04724
2Dt1l	K01915	map04217
2Dt1l	K01915	map00630
2Dt1l	K01915	map01230
2Dt1l	K01915	map02020
2Dt1l	K12573	map03018
2Dt1l	K05350	map00946
2Dt1l	K05350	map00460
2Dt1l	K05350	map00999
2Dt1l	K05350	map00500
2Dt1l	K00425	map00190
2Dt1l	K00425	map02020
2Dt1l	K00382	map00020
2Dt1l	K00382	map00280
2Dt1l	K00382	map00380
2Dt1l	K00382	map00640
2Dt1l	K00382	map00310
2Dt1l	K00382	map00630
2Dt1l	K00382	map00010
2Dt1l	K00382	map00260
2Dt1l	K00382	map00620
2Dt1l	K00382	map01200
2Dt1l	K00382	map01240
2Dt1l	K00325	map00760
2Dt1l	K01924	map00550
2Dt1l	K01929	map01502
2Dt1l	K01929	map00300
2Dt1l	K01929	map00550
2Dt1l	K07407	map00603
2Dt1l	K07407	map00600
2Dt1l	K07407	map00052
2Dt1l	K07407	map00561
2Dt1l	K00697	map00500
2Dt1l	K16055	map00500
2Dt1l	K06902	map04138
2Dt1l	K01586	map00300
2Dt1l	K01586	map00470
2Dt1l	K01586	map01230
2Dt1l	K00067	map00521
2Dt1l	K00067	map00523
2Dt1l	K00067	map00541
2Dt1l	K00067	map01250
2Dt1l	K01790	map00521
2Dt1l	K01790	map00523
2Dt1l	K01790	map00541
2Dt1l	K01790	map01250
2Dt1l	K00848	map00040
2Dt1l	K00848	map00051
2Dt1l	K15066	map00627
2Dt1l	K00483	map00350
2Dt1l	K00483	map01220
2Dt1l	K21726	map00627
2Dt1l	K01580	map04940
2Dt1l	K01580	map00430
2Dt1l	K01580	map00410
2Dt1l	K01580	map04727
2Dt1l	K01580	map00250
2Dt1l	K01580	map00650
2Dt1l	K01580	map02024
2Dt1l	K00382	map00020
2Dt1l	K00382	map00280
2Dt1l	K00382	map00380
2Dt1l	K00382	map00640
2Dt1l	K00382	map00310
2Dt1l	K00382	map00630
2Dt1l	K00382	map00010
2Dt1l	K00382	map00260
2Dt1l	K00382	map00620
2Dt1l	K00382	map01200
2Dt1l	K00382	map01240
2Dt1l	K01679	map05211
2Dt1l	K01679	map00020
2Dt1l	K01679	map00720
2Dt1l	K01679	map04934
2Dt1l	K01679	map00620
2Dt1l	K01679	map01200
2Dt1l	K01679	map05200
2Dt1l	K01968	map00280
2Dt1l	K02313	map04112
2Dt1l	K02313	map02020
2Dt1l	K11103	map02020
2Dt1l	K00627	map00020
2Dt1l	K00627	map00010
2Dt1l	K00627	map00620
2Dt1l	K00627	map01200
2Dt1l	K01880	map00970
2Dt1l	K03588	map04112
2Dt1l	K01425	map04964
2Dt1l	K01425	map05230
2Dt1l	K01425	map00470
